Vertex	Adjacent vertexes
663881697	176176336
5764372307	663881697
1279113475	5764372307
5914315666	1279113475
5914318000	5914315666
1446825442	5914318000
1404859617	1446825442
1446825416	1404859617
644992159	1446825416
1342933734	644992159
1332437460	1342933734
1332437462	1332437460
1332437452	1332437462
2373271367	1332437452
1447132466	2373271367
686158310	1447132466
410067527	686158310
686160568	410067527
686160593	686160568
2058071290	686160593
360181861	2058071290
2058071293	360181861
708415117	2058071293
5723892317	708415117
760178712	5723892317
410402587	760178712
5935175072	410402587
1279094794	5935175072
2788642078	1279094794
4362416596	2788642078
410046548	4362416596
534607945	175241194
5243826507	534607945
2357291195	5243826507
534607944	2357291195
175241195	534607944
540607798	175241195
175241197	540607798
540607786	175241197
175241198	540607786
540607783	175241198
175241199	540607783
175241201	175241199
175241202	175241201
175241203	175241202
175241204	175241203
1392061431	175241204
175241207	1392061431
175241208	175241207
634063275	175241208
175241209	634063275
1392061429	175241209
175241211	1392061429
1392061427	175241211
175241212	1392061427
534607433	175241212
534607432	534607433
241864781	534607432
175241217	241864781
241864793	175241217
175241219	241864793
175241220	175241219
241865103	175241220
175241222	241865103
241864854	175241222
175241225	241864854
241864814	175241225
1831542161	241864814
175241228	1831542161
1831542154	175241228
175241229	1831542154
1361787461	175241229
1361787458	1361787461
175241232	1361787458
175241233	175241232
1831542134	175241233
175241235	1831542134
175241238	175241235
5252850581	175241238
175241239	5252850581
5252847675	175241239
181291300	5252847675
319895627	181291300
175241241	319895627
175241242	175241241
5252885877	175241242
175241243	5252885877
882620499	175241243
5252847682	882620499
5252885876	5252847682
5252886525	5252885876
181291412	5252886525
5252885874	181291412
175241247	5252885874
534606018	175241247
175241249	534606018
534606017	175241249
534606016	534606017
175241250	534606016
220402800	175241250
220402798	220402800
220402797	220402798
3881819501	220402797
1871829290	3881819501
3881819502	1871829290
220402794	3881819502
539389010	220402794
413475663	539389010
3881818727	413475663
1360638856	3881818727
3881818730	1360638856
3881818728	3881818730
1713160306	3881818728
4115616756	1713160306
2392412595	4115616756
220402791	2392412595
220402789	220402791
1727551782	220402789
2889696248	1727551782
220402787	2889696248
2889696249	220402787
220402783	2889696249
2392412599	220402783
1360638894	2392412599
3068223377	1360638894
3881764768	3068223377
3881764769	3881764768
2889696251	3881764769
3881764770	2889696251
1727491348	3881764770
784351340	1727491348
220401634	784351340
220403676	220401634
220403672	220403676
4814847947	220403672
220403668	4814847947
797805171	220403668
1727491363	797805171
220403667	1727491363
220403663	220403667
220403660	220403663
220403658	220403660
4814847946	220403658
220403656	4814847946
3881678566	220403656
220403654	3881678566
3881678567	220403654
663629186	3881678567
220403652	663629186
220403650	220403652
634070892	220403650
1301165127	634070892
4814847948	1301165127
220403645	4814847948
1301165215	220403645
459151062	1301165215
3881674760	459151062
220403642	3881674760
3881674761	220403642
220403639	3881674761
220403635	220403639
220403632	220403635
220403630	220403632
220403627	220403630
3881672699	220403627
1360638895	3881672699
3881672698	1360638895
3881672697	3881672698
220403625	3881672697
220403623	220403625
634070828	220403623
220403620	634070828
220403619	220403620
2876658345	220403619
1739259814	2876658345
220403616	1739259814
220403613	220403616
1739259813	220403613
220403612	1739259813
3881667894	220403612
220403611	3881667894
3881667893	220403611
1739259812	3881667893
220403608	1739259812
220403607	220403608
2876658276	220403607
427948328	2876658276
3181106826	427948328
220403604	3181106826
241865131	220403604
220403602	241865131
220403601	220403602
220403599	220403601
2915842676	220403599
645289808	2915842676
3881667296	645289808
2915842672	3881667296
635759367	2915842672
3881667298	635759367
459145917	3881667298
645289825	459145917
5619998608	645289825
645305223	5619998608
635759370	645305223
459146413	635759370
220403590	459146413
635759375	220403590
220403589	635759375
220403587	220403589
459147631	220403587
6762108526	459147631
220477146	6762108526
220403585	220477146
220403584	220403585
220403583	220403584
3881661579	220403583
463067243	3881661579
6762108503	463067243
3881661580	6762108503
220403580	3881661580
220403579	220403580
220403578	220403579
220403576	220403578
220403574	220403576
1876181301	220403574
220403573	1876181301
220403572	220403573
220403569	220403572
220403566	220403569
220403564	220403566
220403563	220403564
3881645027	220403563
3056997637	3881645027
220403562	3056997637
220403561	220403562
220403560	220403561
220403559	220403560
462325140	220403559
220403558	462325140
220403557	220403558
220403555	220403557
220403553	220403555
1691478362	220403553
220403552	1691478362
3881655061	220403552
220403551	3881655061
3596562757	220403551
2872121607	3596562757
3881655062	2872121607
220403550	3881655062
220403549	220403550
220403548	220403549
5363628611	220403548
220403547	5363628611
456716854	220403547
456717344	456716854
2473129856	456717344
3881652789	2473129856
220403546	3881652789
3881652790	220403546
3859518186	3881652790
3859518191	3859518186
220403545	3859518191
220403544	220403545
3415894805	220403544
3415894806	3415894805
220403543	3415894806
456717206	220403543
3207295511	456717206
3207295512	3207295511
3207295513	3207295512
3415894807	3207295513
3207295502	3415894807
3881651703	3207295502
220403538	3881651703
2872559182	220403538
1780448230	2872559182
3881651704	1780448230
456717152	3881651704
3415894808	456717152
456717100	3415894808
220403535	456717100
220403534	220403535
3881606566	220403534
220403533	3881606566
2473138962	220403533
3881606567	2473138962
1876198572	3881606567
220403530	1876198572
220403527	220403530
220403525	220403527
2871314975	220403525
220403524	2871314975
220403523	220403524
220403521	220403523
220403519	220403521
220403517	220403519
3881599095	220403517
442619750	3881599095
2473142870	442619750
3881599094	2473142870
1612012117	3881599094
462336731	1612012117
1612012115	462336731
220403515	1612012115
619713757	220403515
1612012116	619713757
220403511	1612012116
220403509	220403511
220403505	220403509
220403503	220403505
623253213	220403503
220403502	623253213
2895407596	220403502
220403501	2895407596
220403500	220403501
220403498	220403500
220403497	220403498
2895407597	220403497
220403495	2895407597
220403491	220403495
3866834757	220403491
220403490	3866834757
2473145488	220403490
3866834758	2473145488
1763308461	3866834758
220403489	1763308461
2895407598	220403489
539756190	2895407598
539758676	539756190
220403486	539758676
2895407599	220403486
220403484	2895407599
1612020624	220403484
2895407600	1612020624
220403483	2895407600
2647811754	220403483
220403480	2647811754
3881591543	220403480
2647811755	3881591543
220403476	2647811755
2647811756	220403476
5839832871	2647811756
462380558	5839832871
220403469	462380558
727665628	220403469
3866834759	727665628
961750677	3866834759
727665447	961750677
521687942	727665447
462373971	521687942
521687934	462373971
1612096836	521687934
3866834760	1612096836
3866834761	3866834760
220403457	3866834761
521684936	220403457
5497149720	521684936
220469226	5497149720
521684928	220469226
2876202292	521684928
220469234	2876202292
220469230	220469234
3607111096	220469230
3607111095	3607111096
220469233	3607111095
220469213	220469233
497504772	220469213
521678895	497504772
5497149829	521678895
220469575	5497149829
1185494724	220469575
2604140549	1185494724
2604140550	2604140549
991300025	2604140550
2915812431	991300025
922829904	2915812431
3194360831	922829904
3224872785	3194360831
3822446159	3224872785
2101948706	3822446159
997943944	2101948706
220470138	997943944
937804099	220470138
590252771	937804099
697320324	590252771
611055444	697320324
220470133	611055444
225604283	220470133
3518913446	225604283
895841196	3518913446
319524908	895841196
2916981676	319524908
605430358	2916981676
319525892	605430358
726422744	319525892
726422758	726422744
535407070	726422758
2373086512	535407070
803415876	2373086512
