from,to,length,path
498736730,175060062,20340.58999999998,"[498736730, 1207662653, 412404293, 513552112, 1234581160, 1094896419, 3305194918, 412404292, 1908659381, 176677274, 1262080769, 1606103722, 1606103725, 176677273, 5652095256, 749669796, 693348479, 6785020851, 5838149643, 176677272, 1085292212, 176677271, 6785020849, 176677270, 1868481221, 1868481223, 1786577185, 176677269, 1868481225, 176677268, 176677267, 551827486, 176677266, 176677265, 551827909, 3466916508, 176677264, 6785069780, 3466916507, 6785069779, 551827392, 176677262, 176677261, 6785069778, 176677260, 1786573925, 6785069777, 647048670, 1868481142, 176677257, 1234641134, 1149055113, 414133405, 414133402, 6785135006, 176677253, 6785135004, 176677252, 1192965226, 176677248, 6785877916, 4407072685, 176677247, 176677246, 1281901699, 176677244, 176677242, 1234653560, 6785877912, 6785877907, 176677240, 176677238, 6785877892, 6785877888, 6785877887, 6785877885, 433907824, 1770511910, 875249495, 715929916, 6710015657, 6710015658, 1234564701, 875249668, 176677232, 875249589, 875261413, 176677231, 1698392298, 1698392283, 280299010, 280299012, 1281890646, 576879778, 576879777, 280298533, 3954534572, 176677228, 176677226, 176677224, 414117911, 414117887, 176677223, 6710015656, 5760377699, 6710015655, 1314948701, 176677221, 6710015661, 4407072626, 414566398, 5760377705, 6710015660, 6342415514, 176677219, 176677218, 176677217, 1698392226, 1698392206, 176677214, 176677213, 176677211, 176677210, 4185009995, 176677209, 176677208, 176677207, 414567183, 176677206, 3225428957, 176677204, 310251858, 1291749564, 3225428956, 176677203, 176677202, 3225428963, 176677200, 458889115, 176677198, 176677197, 176677195, 7124583783, 176677194, 1263204066, 3225428962, 176677192, 3581103509, 176677191, 3581103508, 176677190, 176677189, 1037480168, 458889254, 176677187, 176677186, 6551605855, 3581103507, 458884189, 2317915186, 7124583784, 3581103494, 176677184, 176677183, 1037470149, 3225428955, 6551605827, 176677180, 412750017, 176677179, 176677178, 176677177, 2347129144, 176677175, 435341205, 176670269, 176670266, 435341202, 176670264, 176670263, 3225428961, 176670262, 6551567171, 435322583, 3225428960, 1367635985, 176668374, 2347129117, 3225428954, 176668373, 1387782407, 3225428953, 7124592185, 435328522, 2343175444, 2109315553, 1184114948, 176696076, 176697860, 176699630, 176668371, 1184115049, 1184115045, 3822984194, 176668369, 3822984192, 176668368, 1184114912, 1184115021, 410992895, 176668367, 459511261, 418998762, 2893885312, 418998761, 2375079028, 1270279166, 418997823, 2872487735, 412262632, 807600587, 179414096, 470354271, 3178287322, 470354232, 470354177, 673537482, 673537474, 470354178, 176668360, 1352400623, 2112395507, 791267460, 4347164029, 192192660, 791267567, 623819009, 915838101, 176668357, 176668356, 176668355, 507091518, 5599947731, 660331613, 3715250687, 571494436, 989885069, 5404994284, 176668352, 480009248, 480009250, 578169146, 6019672074, 1014500873, 496218307, 496218309, 176668351, 1193125214, 613597889, 176188555, 613597920, 942272996, 792217681, 942273003, 662932253, 942273000, 662932249, 413451787, 904958269, 904958300, 413451788, 3413857140, 2351239235, 175126211, 726406901, 726406887, 802046237, 175126208, 802046222, 4362401884, 410413679, 175126204, 1005013662, 710333758, 1464784325, 175126202, 4362401875, 4362401874, 175124189, 1464784321, 5566471632, 4362401878, 710333756, 2351239252, 802052866, 175124190, 802052867, 3210491160, 762448678, 175124192, 762448646, 1585537476, 802052861, 3684358044, 220497815, 411226195, 3706390529, 2351239260, 3215618357, 410968174, 805391898, 415531607, 803307792, 412477811, 1352399340, 1352399404, 192224757, 1585537475, 2351239247, 599597174, 192224754, 5646928740, 5646928739, 5646928748, 3858169964, 5026452261, 3858169959, 3858169958, 6862416918, 3846401368, 3862429519, 410968157, 782289624, 3138687114, 1341958320, 1341958334, 795512226, 175119648, 795512326, 910323559, 6761168434, 773458367, 220643321, 758595445, 795511965, 3612122139, 1341923078, 4355373549, 796649970, 176201773, 5636635502, 5636635489, 5636636334, 5636635499, 3923909095, 1243055550, 5636635490, 5636635520, 175119655, 5637117413, 3498419464, 5637117336, 5637117337, 3498419460, 3498419461, 4353511474, 3498419458, 4321064780, 5636635478, 4321064778, 4321064777, 5637153561, 4243906366, 5636635517, 4321064775, 4321064774, 4321064768, 4426889477, 3498419454, 5722059322, 5722059323, 5722059324, 4321064765, 4430355949, 1242136756, 5637153591, 176267558, 3613226464, 474624776, 4933627421, 1318719983, 176267559, 2210410045, 1699740576, 4931365387, 176605047, 804760271, 413542805, 4911865506, 176605397, 426471806, 1999588319, 4928344729, 3613259901, 6531576464, 847531452, 176602990, 847531451, 1354239549, 1615725013, 2210410056, 6953784613, 955659499, 175031572, 568024645, 6953784616, 1354239570, 457801800, 4043484641, 4043484640, 4043484639, 4107340719, 798145561, 175031569, 175031568, 457801803, 474662006, 798686925, 175031565, 175031563, 175031562, 175031561, 708912262, 175031560, 421328831, 175058353, 1636170037, 175058352, 1984042353, 4290527737, 4107295675, 645226647, 1154203878, 192073543, 175060062]"
540711744,175060062,19598.26599999999,"[540711744, 882620496, 2979278610, 540711749, 600747401, 540711752, 645058367, 413472740, 1713160304, 413472742, 1713160305, 413472743, 1713160303, 413472744, 413475663, 3881818727, 1360638856, 3881818730, 3881818728, 1713160306, 4115616756, 2392412595, 220402791, 220402789, 1727551782, 2889696248, 220402787, 2889696249, 220402783, 2392412599, 1360638894, 3068223377, 3881764768, 3881764769, 2889696251, 3881764770, 1727491348, 784351340, 220401634, 220403676, 220403672, 4814847947, 220403668, 797805171, 1727491363, 220403667, 220403663, 220403660, 220403658, 4814847946, 220403656, 3881678566, 220403654, 3881678567, 663629186, 220403652, 220403650, 634070892, 1301165127, 4814847948, 220403645, 1301165215, 459151062, 3881674760, 220403642, 3881674761, 220403639, 220403635, 220403632, 220403630, 220403627, 3881672699, 1360638895, 3881672698, 3881672697, 220403625, 220403623, 634070828, 220403620, 220403619, 2876658345, 1739259814, 220403616, 220403613, 1739259813, 220403612, 3881667894, 220403611, 3881667893, 1739259812, 220403608, 220403607, 2876658276, 427948328, 3181106826, 220403604, 241865131, 220403602, 220403601, 220403599, 2915842676, 645289808, 3881667296, 2915842672, 635759367, 3881667298, 459145917, 645289825, 5619998608, 645305223, 635759370, 459146413, 220403590, 635759375, 220403589, 220403587, 459147631, 6762108526, 220477146, 220403585, 220403584, 220403583, 3881661579, 463067243, 6762108503, 3881661580, 220403580, 220403579, 220403578, 220403576, 220403574, 1876181301, 220403573, 220403572, 220403569, 220403566, 220403564, 220403563, 3881645027, 3056997637, 220403562, 220403561, 220403560, 220403559, 462325140, 220403558, 220403557, 220403555, 220403553, 1691478362, 220403552, 3881655061, 220403551, 3596562757, 2872121607, 3881655062, 220403550, 220403549, 220403548, 5363628611, 220403547, 456716854, 456717344, 2473129856, 3881652789, 220403546, 3881652790, 3859518186, 3859518191, 220403545, 220403544, 3415894805, 3415894806, 220403543, 456717206, 3207295511, 3207295512, 3207295513, 3415894807, 3207295502, 3881651703, 220403538, 2872559182, 1780448230, 3881651704, 456717152, 3415894808, 456717100, 220403535, 220403534, 3881606566, 220403533, 2473138962, 3881606567, 1876198572, 220403530, 220403527, 220403525, 2871314975, 220403524, 220403523, 220403521, 220403519, 220403517, 3881599095, 442619750, 2473142870, 3881599094, 1612012117, 462336731, 1612012115, 220403515, 619713757, 1612012116, 220403511, 220403509, 220403505, 220403503, 623253213, 220403502, 2895407596, 220403501, 220403500, 220403498, 220403497, 2895407597, 220403495, 220403491, 3866834757, 220403490, 2473145488, 3866834758, 1763308461, 220403489, 2895407598, 539756190, 539758676, 220403486, 2895407599, 220403484, 1612020624, 2895407600, 220403483, 2647811754, 220403480, 3881591543, 2647811755, 220403476, 2647811756, 5839832871, 462380558, 220403469, 727665628, 3866834759, 961750677, 727665447, 521687942, 462373971, 521687934, 1612096836, 3866834760, 3866834761, 220403457, 521684936, 5497149720, 220469226, 521684928, 2876202292, 220469234, 220469230, 3607111096, 3607111095, 220469233, 220469213, 497504772, 521678895, 5497149829, 220469575, 1185494724, 2604140549, 2604140550, 991300025, 2915812431, 922829904, 3194360831, 3224872785, 3822446159, 2101948706, 997943944, 220470138, 937804099, 590252771, 697320324, 611055444, 220470133, 225604283, 3518913446, 895841196, 319524908, 684014896, 681205543, 410053825, 681205544, 410053826, 895841239, 681168116, 319524896, 2912445252, 2912445253, 412146051, 611049709, 319524895, 803414565, 703046685, 696300133, 611054261, 319524893, 611054060, 611049702, 220461189, 6013359561, 672581140, 760178716, 2429313139, 410046548, 4362416596, 2788642078, 1279094794, 5935175072, 410402587, 760178712, 5723892317, 708415117, 2058071293, 360181861, 2058071290, 686160593, 686160568, 410067527, 686158310, 1447132466, 2373271367, 1332437452, 1332437457, 1332437449, 1332437454, 1342933735, 1332437459, 1332437455, 1332437461, 942723430, 942723473, 866626790, 175040705, 866626851, 1446825391, 410060112, 1446825390, 175040709, 708415063, 1804730437, 175048158, 1195280674, 846139191, 1520630271, 410047434, 175048160, 708414883, 1387213395, 3881489234, 1387213394, 4355578109, 2908690121, 1030347398, 4355578110, 1387234850, 175048165, 2351239268, 175054409, 807556906, 223291355, 2351239237, 807556849, 175054408, 740705348, 3639641978, 771597846, 1768486810, 747722336, 175054407, 747722378, 793142317, 2924608798, 2270104649, 6473471204, 3639645613, 847530101, 175054406, 748779902, 793882464, 175054405, 490596679, 2351971123, 1809083954, 1271727500, 4346949759, 598701740, 416564071, 175054404, 847531513, 1387829350, 3881489936, 1078865560, 3881393100, 1078865639, 598701742, 598701751, 1078951745, 175054400, 175054399, 1387829331, 1272931716, 1078951779, 552091852, 3881398360, 1387829332, 710082539, 4401007284, 175054397, 847531469, 414422168, 965928144, 1720557015, 965928130, 965928137, 574840068, 414422156, 1412916587, 5796720718, 412359792, 3206342868, 3206342867, 3206342866, 670459730, 412359795, 412359794, 3206342865, 3206342864, 3206342863, 3206342862, 412359793, 412359791, 3579744507, 176611811, 176625127, 3206342458, 3206342459, 3206342460, 3206342861, 176622200, 4832001155, 1412916575, 1412916556, 1007093704, 6464381894, 176624721, 414414109, 4245546421, 2893178375, 1615660976, 2374513757, 1615660993, 1636170041, 538850300, 1636178140, 414414102, 175031560, 421328831, 175058353, 1636170037, 175058352, 1984042353, 4290527737, 4107295675, 645226647, 1154203878, 192073543, 175060062]"
1762953581,175060062,3483.469000000002,"[1762953581, 1615202184, 724954738, 1762953626, 1615217725, 1298162694, 593892821, 1615202177, 1615202176, 1210715115, 414443365, 1210715148, 1014889834, 1014889818, 1014889790, 761892230, 176195127, 1051012384, 1050979672, 414443282, 761892192, 3574773173, 5139822664, 1008892525, 1014889676, 1801577509, 3574768901, 1008892553, 502835702, 503093048, 2471616108, 929836271, 761892211, 923870247, 2315425340, 3585626093, 412107421, 4174128649, 485605483, 508560097, 508560102, 490441850, 412107423, 1710485414, 638411554, 6178793901, 413539889, 6178793900, 1892871568, 3585689335, 768973661, 192076452, 772399337, 3585689336, 1892871583, 4858860717, 192076451, 5884024157, 5884015263, 772399464, 4107280333, 768973625, 192073549, 768973655, 4107280334, 1302816515, 1108595464, 1199809831, 6953720382, 603470132, 176624355, 603470131, 6953816392, 3579858193, 851362510, 622859187, 602741656, 845831532, 979065120, 3674518538, 3639800844, 603470129, 192073543, 175060062]"
456681603,175060062,8992.241000000007,"[456681603, 419506806, 181289901, 2620051974, 181289687, 3976394740, 3976394713, 414492700, 461593801, 461592714, 181289685, 461592404, 2619950903, 1771674268, 416557711, 456681514, 4355119016, 416557712, 416557710, 1771674232, 1643927148, 1771673979, 1771673882, 1548964476, 416555942, 416555941, 416585242, 416555940, 1660048774, 416555939, 416555938, 416555937, 416585239, 416555933, 2639265936, 416585257, 3475031530, 416555930, 416555920, 416555918, 3475023866, 416555929, 3614117923, 3614117929, 4355104546, 939075291, 3614121193, 4355104537, 939075319, 939075313, 4355105776, 176397099, 176397098, 1627487364, 192291874, 1627487126, 3459395002, 176397097, 6603760276, 657736689, 176397096, 176397095, 3096836971, 176397094, 3096836945, 3096836958, 3459376835, 1255602535, 176397093, 2440028159, 2625026807, 176397092, 3096836944, 176397091, 176412152, 175031626, 241925326, 175031622, 528622902, 2519459991, 175031620, 412820513, 6953777998, 3755440497, 241918728, 3755440494, 241918727, 241918726, 241918725, 3547038515, 241918767, 591780190, 175075312, 175071713, 175075311, 3755440414, 319892993, 319892986, 175075309, 6178139900, 175075308, 6178139899, 924038221, 3310552782, 3310552781, 878558350, 1354254467, 894575678, 241920422, 902473679, 902472598, 1635434464, 3574486195, 848409925, 3061382828, 3061382825, 1699849797, 241920421, 850452037, 1834514130, 1270340157, 175031590, 175031589, 175031587, 453226366, 175031586, 175031584, 175031583, 412496987, 175031582, 175031581, 412496968, 802037703, 175031579, 802037692, 175031578, 3448471777, 1412972196, 175031576, 4427385204, 4427385203, 4428552172, 5314395345, 943760905, 175031574, 943761136, 1007520239, 2210410058, 803967419, 175031572, 568024645, 6953784616, 1354239570, 457801800, 4043484641, 4043484640, 4043484639, 4107340719, 798145561, 175031569, 175031568, 457801803, 474662006, 798686925, 175031565, 175031563, 175031562, 175031561, 708912262, 175031560, 421328831, 175058353, 1636170037, 175058352, 1984042353, 4290527737, 4107295675, 645226647, 1154203878, 192073543, 175060062]"
4268057432,175060062,7291.612999999996,"[4268057432, 3076769443, 5610751667, 231270568, 231270569, 231270570, 5610751668, 231270572, 4268057447, 825490086, 5610751658, 4297383717, 231270574, 231270577, 4078248329, 6859947257, 231270580, 1124847370, 424886012, 1630988794, 4078248331, 5057749736, 5619091689, 1630988797, 7241804742, 5505511645, 3783103647, 3783103646, 3783103644, 2703678827, 7012271296, 4454670690, 2703678832, 4454681389, 7012271297, 2456570655, 1827822139, 1624927321, 475874443, 2304949852, 6503755808, 231270592, 1306149679, 2456570718, 231270599, 1245045545, 1245045502, 412690221, 2456570743, 1245045493, 2304562854, 412690237, 2304562857, 5244093371, 2304562863, 5244093366, 1245045551, 2304562866, 6593293074, 1245045519, 1245045532, 412690223, 5244080573, 7326442650, 7326442649, 5505521125, 7326442648, 7326442647, 5804013407, 412690224, 5804013405, 6593293011, 5804013404, 6593293000, 6593293007, 7326442628, 412690225, 2304949877, 825489991, 3623158284, 2594997323, 2596234206, 1296987098, 1296987381, 1296988768, 1296988557, 1296987752, 1296988824, 5737236340, 412690229, 412690230, 412690231, 412690232, 3822661051, 3512342215, 3512342218, 412690233, 1748306483, 2817272821, 1632525918, 412690234, 3084282174, 5467432695, 3084282223, 3512332546, 5312283002, 2657874885, 3084267630, 231270634, 5312283000, 3512332548, 231270638, 231270640, 3785673657, 231270643, 412690213, 5678266203, 5678266172, 1418999560, 6520200767, 231270645, 1632499647, 6520200772, 2796927931, 6735604755, 6536726308, 476273655, 6610535428, 2338830177, 175336167, 175332959, 824349353, 734510252, 4685030243, 231270647, 231270651, 231270654, 1611564485, 231270657, 2373007240, 492455527, 231270661, 176267607, 3512350115, 966505769, 176267606, 176267605, 176267604, 176267603, 176267602, 176267601, 176267600, 2964701195, 176267599, 220563120, 3512351963, 5766529370, 192136677, 220564194, 176267597, 176267596, 176267595, 220564673, 2964683055, 2965584768, 220566411, 3512391220, 3610206181, 966505855, 966505827, 192156852, 1154212007, 3582446093, 4843531472, 958510437, 3582412093, 4573242096, 3610206174, 1336665946, 1336666165, 475880379, 1336665811, 2274740896, 1336666079, 2274740906, 475879727, 1615716305, 475879725, 1615717044, 1615717055, 475879567, 1615713239, 1615713236, 845506365, 192073541, 3674760551, 3669735178, 475877932, 3674760548, 3639800845, 3674760547, 3674518558, 798730904, 175060062]"
sum,59706.17900000007
