Vertex	Adjacent vertexes 
241927062	5737376258,868714523
241927063	868714275,5737376258
241927064	241927065,868714275
241927065	868714029,241927064
241927066	1030478178,868714029
241927067	3755440468,1030478178
241927827	175082639,175082641,241928078,3771736743
241927948	241928080,241928519,241947690
241927949	241928079,241927948
241927950	241928078,1634337798,968632367
241927951	241928077,241927952,1634337798
241927952	5737376274,968632357,241927951
241927953	241927954,1644635536,5737376272
241927954	241927953
241928074	241928076,954662233
241928076	241928077,241928074,5737376274,5737376273
241928077	241928078,241928076,241938132,241927951
241928078	241927827,241928077,241938090,241927950
241928079	241937593,241927949,241928080,3291852644
241928080	241928721,3291852646,241928079
241928081	241928519,241928549,3291852645,3291852646
241928082	241928424,241928295,241928083,3291852645
241928083	241928294,5737376271,241928084,241928082
241928084	241928293,241928331,241928085,241928083
241928085	241928279,241928278,241928084,3291852647
241928086	241928242,241928241,3772183787,574187312
241928087	241928180,241928088,574187302
241928088	5737376268,241928087,5093647004
241928089	241928090,5737376268
241928090	241928091,241928089
241928091	241928092,241928090
241928092	241928093,241928091
241928093	241928092
241928122	1278933321,3289778005,1278933302
241928123	241928124,1775069380
241928124	1278933318,241928123,1644635527
241928125	241941609,1278933318
241928127	241928424,5737376271,1633806055
241928155	1633805926,1633805862
241928156	241928179
241928179	241928180,241928156
241928180	241928087,241928179
241928240	241928241
241928241	241928086,241928240
241928242	241928086
241928278	241928085
241928279	241928085,1634336004,1634335956
241928292	1634335943
241928293	1634336297,241928084
241928294	241928083,5737376270,720558159
241928295	241928082,1634337014,5737376269
241928331	241928084
241928382	241928589,955579702
241928424	241928127,241928549,241928425,241928082
241928425	241928424,241928496,1633805860
241928495	1633805862,1633805842,1633805860
241928496	241928720,241928425,241928549,241928548
241928519	241928081,241927948,1634337014
241928548	241928496,241928592,241928588
241928549	241928424,241928721,241928081,241928496
241928586	1633805447,241937655
241928587	241942180,1745867898
241928588	241942183,241937655,241928548,241942177
241928589	1823321953,241928382,241928592
241928590	1633805672,241928592
241928591	241937655,1633805672
241928592	241928590,241928589,241928548
241928611	1775069364,241943692,241941609,241941540
241928612	1775069352,1278933302,1278933293
241928678	915652059,3356493317,1597640181
241928679	241938571,915652006
241928682	3289778006,241928683
241928683	1644635520,241928682
241928684	1775069386,1647278067,1644635520
241928685	3356493324,1647278068
241928686	5719576080,1647270426,1647270422
241928687	1783786704,1647270422
241928688	3356493322,1647270417
241928689	1786192072,1786192089
241928690	1795276851,778131543,857052568
241928718	175082629,3356493319,241940965
241928719	241937981,241942176,241942183
241928720	241937981,241928496,241928721
241928721	241928549,1633806479,241928080,241928720
241928766	241928767,241938566,241928988,241928987
241928767	3356493319,241940129,241928766
241928986	241928987,241938599,1634400545
241928987	241928766,241928986,1634400973,241938567
241928988	241941675,241940965,1635569890,241928766
241937593	1633806479,175082639,241937595,241928079
241937595	1626854414,241937981,241937593
241937655	241928586,241928591,241928588
241937981	241937595,241928720,241928719
241938090	1626854418,1626854422,1633806131,241928078
241938091	241938560,1626854417,1633806131
241938132	1626854422,1626854423,241938560,241928077
241938560	241943692,241938091,241938132,241938561
241938561	241938563,241938560,1633805870
241938563	175082633,241941676,1642809533,241938561
241938564	241938849,241941675,1633805597,1642809533
241938565	1635553859,1633805597
241938566	241928766,1633805449,1635553788
241938567	1633805449,241928987,1633805408
241938568	1626854329,241938852
241938569	1626854326,1633805308
241938570	1634400343,1610311898
241938571	3356493318,241928679,1610311898
241938598	1823321903,1597640191,1597640181
241938599	1823321911,1633805301,241928986
241938741	1610312476,1633805447
241938849	241942176,241938564,241938850
241938850	1633805519,241938849
241938852	1633805474,1633805408,241938568
241940129	241928767,3356493318,1634400591
241940826	1775069371,241940961,241940827
241940827	241940962,1775069364,241940828,241940826
241940828	175082631,241940827,241940963,241941540
241940961	241940826,1278933321,241940962
241940962	1775069352,241940827,241940963,241940961
241940963	241940964,241940962,1775069344,241940828
241940964	175082631,175082629,241940965,241940963
241940965	241928988,241928718,241940964
241941540	241940828,1633805870,241928611,241941676
241941542	1775069344,1278933293,3289778031
241941609	1626854424,241928125,5093648832,241928611
241941675	241938564,241928988,241941676
241941676	241938563,175082631,241941540,241941675
241942176	241928719,241938849
241942177	241942182,241928588,241942180
241942178	1633805746,241942182
241942179	1745867939,1745867920
241942180	1745867915,241942177,241928587
241942182	241942178,241942177
241942183	241928719,241928588
241943691	1626854423,1626854424,241943692,1278933271
241943692	241928611,241938560,241943691
241947690	545780898,241927948
241947691	545780886,545780911
241947693	241947694,545780886
241947694	832363306,241947693
241947695	241947696,832363306
241947696	241947697,241947695
241947697	5588619327,241947696
241947699	241947700,5588619327
241947700	241947701,241947699
241947701	241947703,241947700
241947703	241947704,241947701
241947704	241947705,241947703
241947705	241947706,241947704
241947706	241947708,241947705
241947708	412198149,241947706
241947709	1361121419,4190501576
241947710	241947712,1361121419
241947712	835689787,241947710
241947713	241947714,835689787
241947714	241947716,241947713
241947716	835689793,241947714
241947717	241947719,835689793
241947719	241947722,241947717
241947722	241947723,241947719
241947723	241947722
242463446	3600886811,2459648778
242463448	1727491359,4036383278
242463449	3600886807,3600886808
242463450	3142383081,1727491365
242463451	242463452,734828652
242463452	734828658,242463451
242463453	3600886806,734828658
242463455	538134905,1727491369
242463456	974619830,423065170,2333052296
242463457	242463945,3142383119,3143944229
242463945	242463457
242465318	3142383352,242466355,712803879
242466355	242465318,1003317297,242469891
242466356	242467003,2333052353
242466357	1163829018
242467003	423065163,242466356,2333052352
242467004	2333052357,423065172,2333052358
242467744	242468043,3600880782,3600880783
242468043	242467744,2859020006
242469891	242466355,712803921
242469892	242469894,242485315
242469894	242469892,5635844898,5635844906
242469895	3600886797
242469896	242469897
242469897	242467744,242469898
242469898	242469897,242471830
242471137	3181106676
242471519	5635844888
242471520	4036480479
242471521	3602286128,242486302,3600886794
242471523	3602286124
242471524	1858122043
242471526	459120443,1535112861
242471829	242471830
242471830	242471829,242471831,2333052361
242471831	3600886799,242469897,242471830
242471832	5635844894
242472658	2859019297,2859020006
242472659	3181106682
242472661	5635844882
242472662	242471520
242475240	2333052327,2333052329,423065167
242475241	3142383349,3016391383,645264654
242480599	1858122048,3600880787,1535112861
242480601	5635879005
242483740	459120443,1858122040
242483741	427948351
242483989	3142383360
242484283	242484285
242484285	242471523,242484283
242484402	3600880792,2995109881
242485315	242469892,1003317297,242485316
242485316	712803916,242485315
242485317	712803918,712803916
242485318	2982411398,242486300
242486300	242486302,242485318,712803918
242486302	242486300,242471521
242545360	662637871,2472754273
242545361	242545362,914231500
242545362	242545363,242545361
242545363	242545385,242545362
242545385	914231519,242545363
242545386	242545387,662638403
242545387	242545388,242545386
242545388	1191870719,242545387
242545389	5217914427,1191870719
242545390	1828876125,5217914427
242545403	1828876123,1828876125
242545404	242545406,1828876123
242545406	1191870722,242545404
242545408	242545409,720403554
242545409	914256720,242545408
242545410	242545411,914256720
242545411	662638158,242545410
242545412	914231509,2993917541
242545413	2912272002,662638180
242545414	900998848,662638180
242545415	1025871620,900998848
242545417	242545418,1607709900
242545418	2637627208,242545417
242545420	753493891,842933422,2636694963,2637591559
242546390	242546391,175394220
242546391	3481524197,242546390
242546393	242546394,1984002442,195070116
242546394	242546395,242546393
242546395	3467691710,242546394
242546396	876960949,3467691710
242546490	3467609343,2680150420
242546503	4140518537,1210750628
242546504	242546505,1210749014
242546505	1141977866,242546504
242546506	1141977867,1264581960,1025843761,2967602240
242546533	2362007950,2387545489
242546534	1141977891,595359576
242546550	1264581542,652619547
242546551	1264581922,652619551
242546553	1264582369,1264581566
242546554	1264581490,1264582369
242546575	2425897991,1230367505,3403527200,1446867367
242546576	1025843752,1025843757
242546577	1281046599,1281046330,242546590
242546589	434291204,1233884142,1504972485
242546590	242546577,1234321115
242546591	577322201,1504971695
242546593	4676317219,3538695466,1446867368,4993086011
242546597	3023744268,4813010441
242546633	3023744269
242546634	242546633
242546635	242546634
242546657	1023992690,1446809490,4813010441
243796163	3637086756,1495809821
243796165	1507015053,4353588527
243796174	536496965
243796175	3637086735,3266906067
243796176	243796177
243796177	3637086754,2859607732
243796178	243796179
243796179	243796180
243796180	3637086752
243796181	243796182
243796182	2080783246
243796185	3637086745
243796186	3637086744
243796187	297003622
243796188	1102902718
243796189	2874344600,1362587213
243796218	243796219,3164330143
243796219	3337980887,243796218
243796220	2608499945,243796371
243796221	1362587240,2608499945
243796222	243796223,1362587240
243796223	243796245,243796222
243796225	2608257081,2608298096
243796226	2608181482,2853495294
243796227	3337956877,2853495291
243796228	3337956874,243796233
243796229	2408074646,2408074647
243796230	471437084,471437082,243796231,2408074646
243796231	471433957,243796230
243796232	1712343724,3153622336,471440941,471433957
243796233	3337956876,2443991664,2900563009,243796228
243796234	2408074671,3337956876
243796235	2408074676,2408074671
243796236	243796238,2408074677
243796238	911708920,243796236
243796239	243796240,1753697179
243796240	966998756,243796239
243796241	243796242,966998756
243796242	2434795672,243796241
243796243	243796250,2434795672
243796244	2443991672,243796250
243796245	243796246,2608306824,243796223
243796246	243796247,243796245
243796247	243796246,243796248
243796248	243796249
243796249	2900563023
243796250	243796244,243796243
243796251	3516965810,3439001623
243796252	3516968158,3516965810
243796253	243796255,3516968161
243796254	3033950037,243796255
243796255	243796254,243796253
243796258	2900563038,3033950041
243796259	3438984006,2608520928
243796260	4353588561,2472895977
243796262	1362576064,2302886528
243796263	3229590326,1362576064
243796264	3229590326
243796371	3337980887,2853495272,243796220
243796373	2853495277,2853495274
243796374	2853495275
243796997	3680051383,471440949
250519458	579335205
268277478	3659770250
268277479	842917366,418999308
268279674	1163578631,3587849733
268279718	1161906792,230718298
268279942	778825291,2906961752
268280140	764083612,2984556995
268280141	2874210508,2409363869
268280142	2874210510,2874210512
268280143	2874210511,2874210513
268280144	804964274,768987665
268280145	1770203454,268280146
268280146	268280145,763952022
268280147	2409363842,365148877
268280148	6961698126,365149002
268280149	663362428,365149002,268280150
268280150	663362430,268280149,268280151
268280151	268280150,268280152
268280152	268280151,778825287
268280153	3822446162,778825291
268280154	2906961751,2906961750
268280155	763952485,3077985676
268280156	3864688807,6961700351
268280157	813415365,778825300
268280158	778825300,365149832
268280159	6961698178,797041163,3077985671
268280160	3077985682,4940842493
268280162	795958962,6023999380
280296693	280297068
280296696	280298554
280296697	280296696
280296698	280296697
280296701	280296783
280296702	1743514984
280296703	280296702,879049898
280296783	1743514889
280296830	280296850
280296850	
280296992	280301733
280296993	280296992
280296994	1743514982
280296997	280301734
280297002	280301738
280297068	280301669,280298309
280297069	280296693
280298297	879007239,280298533
280298300	280298550,280298654
280298302	280298654,280298303
280298303	280298302
280298304	280298303
280298305	280298304
280298307	280298552
280298309	414646364,280297068
280298533	280298297,280299381,576879777,3954534572
280298549	879007239,866094362
280298550	866094362,280298300
280298552	280298305
280298553	280298307
280298554	280297069
280298654	280298300,280298302
280298890	280298891,879007241
280298891	280298892
280298892	280298894
280298894	280298895
280298895	280298896
280298896	280298897
280298897	280298898
280298898	280301017
280299010	280299012,1698392283
280299012	280299015,280299155,1281890646,280299010
280299015	879007241,280299012
280299155	280299012
280299323	280299324
280299324	280299325
280299325	280299326
280299326	280299327
280299327	280299328
280299328	280299329
280299329	280299330
280299330	280299155
280299381	280298533,3954534600
280299393	280299527,3954534600
280299522	3954534597,280299839
280299527	280299528,280299393
280299528	1038387534,280299529,280299527
280299529	280299530,280299528
280299530	280299839,280299529
280299782	280299323,280300543,280300510
280299784	280300543,280300906
280299839	280299522,280299530
280300433	280300434,280300908
280300434	280300435,280300433
280300435	280300434,280300436
280300436	3908619331,280300435
280300510	1038387669,280299782
280300541	3908619331,280300906
280300543	280299784,280299782,3954534597
280300906	280299784,280300541
280300908	280300433,879007236
280301017	879007237,280301040
280301019	879007236,280301040
280301040	280301019,280301017
280301057	280301257,414532599
280301059	879007237,280301257
280301119	3908619332,280301187
280301121	280301188,414532599
280301187	280301119,280298553,414646364
280301188	280301121,3908619332
280301257	280301059,280301057
280301579	280301669,879049916
280301669	280297068,280301579
280301705	879049964,280302192,1743514892
280301725	836041518,3908619333
280301733	1743514985
280301734	280296994
280301735	280296997
280301736	1743514977
280301737	280301736
280301738	280301737
280301739	280297002
280301740	280301739,3908619333
280302192	879049916,280301705
280320828	4190501576,2897533528
290609670	290609671,1720406503
290609671	3639658296,290609670
290609672	1614394522,3639658296
290609674	600038269,835367367
290609897	1387829176,1614399475
293105078	293105152,1324540964,1324553675
293105151	1324540964,4196589084,1217202675
293105152	293105078
293105627	1670586174
293105649	987443747,2235198670
293105679	1813004839,319529733
293106027	1231027087,3754575475
293106028	833661721,803416196,803416158,639551816
293106029	230710523,803416030,803416131
293106130	4353602429,803415948,803416079,803415854
293107245	2295385015,956003956
293107382	866626763,807615544
297003622	243796188
310251858	3225428958,1291749564,176677204
310251922	704269038,3225428958,414643662,458889284
310251923	1280181240,1280181534
310251924	310252173,1280181271
310252173	310251924,458884177
310252174	458884178,458884191,3225428959
310252175	310252176,4022280782
310252176	310252178,310252175
310252178	310252179,310252176
310252179	310252180,310252178
310252180	458884201,458884192,310252179
310252181	458884193,458884192
310252182	458884174,458884160
310252183	458884148,3278871206
310256193	310256194,1057106586
310256194	1057106532,310256193
313888510	2252086406,2351971136
313888515	6473471226
313888521	700723069,793882399
313888533	740474695,990918502
313888834	1809886632,1326227828
313888846	2274287136
313890615	1522763441,507091516,775458545
313890617	5646928784,3788495208,3788495216
313890618	806375435,1646692684
313890619	824262155,817070977,817070985
313890620	778795463,5646928798
313890630	1605990332,6562185998,939286325
313890631	4365518280,1693193782
313890632	694122841,3612986546
313890639	1245159285,776534765
313890642	1253933496,1253933513
313890643	411677238,913118306,760287773
313890644	704313262,410049574,6761219285
313890645	837171766,5531551035
313890646	718887480,837171763
314564882	3671314108,506257588,1764094933
314565452	1764094942,1256403520
314565453	314567488,1764094947
314567316	415292534,589848974
314567421	1256403520,1256403528
314567488	907790956,314565453
314567657	1624969708,1624969711
314569148	958510450,2305240645
314569552	3762196290,2305240645,314570110
314570108	3762185213,1255535331
314570110	2305240654,3762196302,314569552,3762161327
314570114	1617622086
314570460	3762196310,3762196315,3762161332
314570781	314570782,3762161349,2305251530,220540203
314570782	5539918050,314570781,220540202,2305251532
314570783	5539918050,2305251535,1914109137
314571312	2305251534,2305251535
314571313	2305251534,4403138453,4403138454
314571441	2305251536
314571548	314571549,2305251536,1475786996,4403138454
314571549	314571548,1475786991,314571905
314571905	314571906,314571549,314575356
314571906	314571908,314571905
314571908	314571909,314571906
314571909	314571910,314571908
314571910	314571911,314571909
314571911	413537571,314571910
314571916	5164560592,314573300,1005027675
314571917	314571918,1005027675
314571918	314571919,314571917
314571919	419241705,503136594,314571918
314573296	314573298,179399587
314573298	314573299,314573296
314573299	1005027653,314573298
314573300	1005027653,314574197,314571916
314573301	314573303,413541332
314573303	314573301,413537594,413537571
314574192	314574194,314575356,314575353
314574194	1709205864,314574192
314574197	1005027692,1005027673,314575346,314573300
314574199	314574200,1252106997
314574200	314574201,314574199,314575341
314574201	1252107040,314574200
314574202	1252107040,314574330,179399587,803386654
314574330	314575335,179399589,314574202
314575335	314575338,314574330
314575338	314575341,314575335
314575341	314575342,314575338,419237265,314574200
314575342	314575345,314575341
314575345	1005027664,314575342
314575346	1005027698,1005027664,419237256,314574197
314575353	314574192,413537590,1709205813
314575356	4403138453,314574192,314576355,314571905
314575417	1475786996,772402824,314576595
314576355	314576357,314575356
314576357	4361590930,314576355,419241805
314576358	314576359,4361590930
314576359	419241710,314576358,761516039
314576360	2305251531,761516641,761516520
314576362	2305251532,2305251531
314576595	1475786992,1475786991,3585896994,314575417
314576599	413539894,2204679422
316419818	679137499,1315988504,895280268
316419821	1615439006,1315988504
317649455	1849685869,762448589,723858569
317649456	737808344,762448628,737808209
319524890	803415231,674115301,598054721,803415055
319524892	642913192,1242108508
319524893	611054060,611054261,605430189,611054130
319524895	611049709,703046683,803414565
319524896	681168116,2912445252
319524908	684014896,2916981676,895841196
319525167	642913211,634172484,6711752428
319525171	598054705,725268680,712088929
319525892	726422744,605430358,534131592
319525894	7339636524,605421069
319529728	751539122,3754572222,2883155337
319529732	1344709975,1802576466
319529733	864514725,293105679,4378153104
319890776	414402702
319890778	3535314967
319892986	319892993,175075309
319892993	319892986,3755440414
319893177	6953803493,540867737
319893178	4355071855,6953803493
319893180	175031600,6953803494,175036112
319893182	319893184,1780157577
319893184	319893185,319893182
319893185	3310545100,319893184
319893186	319893188,878558438
319893188	319893189,319893186
319893189	319893190,319893188
319893190	1779032868,319893189
319893191	319893192,1779032868
319893192	319893194,319893191
319893194	319893195,319893192
319893195	1779032607,319893194
319893196	319893197,1779032607
319893197	1282023664,319893196
319893199	319893200,1282023664
319893200	1140624458,319893199
319893201	3638524314,3638524316,1270809616
319893392	3310522393,1709442261
319893397	416608928,3310522393
319893399	319893400,7099441270
319893400	319893401,319893399
319893401	844499797,319893400
319893598	176132477,2370589759
319893820	1447132384,986611009
319893904	6341680774,3822992672
319893997	3822992671,619059177
319894103	128741436,181291831
319894608	220417584,220417582
319894697	175363620,128741443
319894707	1727597799,128741444
319894960	220435707,1867152915
319895041	2638703721,2638520062
319895170	319895171
319895171	319895172,319895170
319895172	319895173,319895171
319895173	319895174,319895172
319895174	319895175,319895173
319895175	319895176,319895174
319895176	623849410,319895175
319895177	319895178,623849410
319895178	319895179,319895177
319895179	319895180,319895178
319895180	319895221,3908596490,319895179
319895219	4412982686,623849418
319895220	3908596490,4412982687
319895221	319895222,319895180
319895222	1090582406,319895221
319895223	319895224,551381677
319895224	4412931058,319895223
319895225	621741772,4412931057
319895226	444364431,534534615
319895227	3987017221,3908596491
319895228	319895229,539401337
319895229	1557831580,319895228
319895230	319895231,1557831580
319895231	319895232,319895230
319895232	946589304,319895231,319895268
319895265	946579395,1383967519,539401324
319895266	534534593,539401324
319895268	319895232,534534593
319895269	3881867636,946589304
319895270	534534551,3881867636
319895271	319895272,534534551,946589314
319895272	3881853639,319895271
319895273	319895274,3881853639
319895274	413464191,319895273
319895598	181291209
319895625	319895598
319895627	181291300
319895862	175246552
319896004	175249720
320948789	5954132155,983604104,3096873483
331055223	331055229
331055229	175347207
338186107	824367793,824367790,824367821,824367806
338186616	1483045627,4347196086
341962412	824369175,3185895335
341979449	5734960141,931520057,1645456305
349980746	5486301108,360176863
349980756	1616489666,1207633786,1260431953
353140757	353140758,992409551
353140758	2274023675,353140757
353140759	832359151,2274023675
358316347	1345566646,1461193621,1461193635,913068524
358316446	3356493311,2517507493
360176863	942609407,349980746
360176864	943984397,944176391,943984445
360176865	891397406,769828000,943984414
360177510	769828000,891397410,891397422
360177588	942609398,1720734273
360177589	1071054492,943984328
360177800	3640542200,3640542201
360177840	1032766822,769828065
360177841	707112488,707112443,645146646
360177842	176179621,913749217
360178196	888125230,409769016,5382904504
360178920	360177588
360179251	645034729,5725243887
360179821	921194305,645146705,700918013
360179822	898962947,763386272,898963169,599597194
360180029	3987315678,3987315684,885003807
360180030	7184619779,7194847893,885003807
360180124	820106505,469184943
360180170	898962934,1354192839,1354192848
360181861	2058071293,2058071290
360181862	663881704,1639042785
360181863	2523904950,761372517
360181864	567346705,643405286,674025590
360181866	567379461,802058195,567379458
360181867	839065937,943973343
360181868	943972538,1337248493,839065949
360181869	1616498489
365148407	806867305,2409363857
365148877	268280147,2730688083
365149002	268280148,268280149
365149658	365149660,768987820
365149660	2940778667,365149658
365149663	764083581,769156539
365149664	4610021880,764083581
365149832	268280158,797041163
365150737	814690192,773132006
369643184	1270826603,1270826604,776481594
369643186	884305486,369643187
369643187	3207250372,369643186
369643188	884305490
369643189	6636719624,3207250371
369643371	1637789680,2108060583,2108060584
369643372	1699674241
369643373	413788302
369643374	1270809721,5530023303
369643527	1270809695,1808848338,1709442261
369643528	369643529,1270809639
369643529	369643530,369643528
369643530	369643531,369643529
369643531	927842029,369643530
369643535	1720734652,6583682066
369643536	921213003,3639209535
369643537	420763030
409685206	639115936
409740819	737808397,802058260,567379460,802058279
409765208	5566471633,5566471634
409766060	802058127,1643995407,1643995408
409769012	409769017,1071128522,4625250951
409769014	915838100,1071128515
409769015	2970412269,3803019700,3122368904
409769016	176188549,360178196
409769017	1951196059
409769019	2875262048,888125231
409769020	1616027494
409769022	1616027490
409770814	888125746,2447774020,776616111,925654363
409770816	409770817,856326834
409770817	409769019
409770818	1938573267,1958589837,856352057
409770819	856326855,888126458,1960359056
409770821	1157368234
409773016	842917440,842917346,4346992914
409773017	842917436,768520302,915445228
409773019	623819027,3133122012
409773020	938273737,4552085766
409773022	1005034353,2870177555,991836558
409773023	2870177549,1005034355,2870177569,2870177564
409773024	1005034329,1276825134,1513819263
409773025	3208847684,1277005296
410046548	2429313139,4362416596
410046808	6794335849,695187881
410046811	474431083,417750657
410046813	598054720,708318360
410047434	175048160,1520630271
410049572	718887478,533701206,806276177
410049573	533701221,2351239259,6761219285
410049574	533701228,313890644,410049575
410049575	176277603,410049574
410053824	3754575475,410053835
410053825	681205544,681205543
410053826	895841239,681205544
410053827	412343007,894540304,4353602418,410053830
410053830	410053827
410053831	894540357,895841096,894540380
410053832	410053833,833661710
410053833	895841059,410053832
410053834	605416328,895841059
410053835	1132072888,410053824
410055099	639551816,1636383789
410055100	3700921719
410055101	6492783691
410056356	6794335849,803415854
410056357	6736437450,694066120,750390284,750390281
410056358	3514100852,598408634,750390257,750390254
410056359	6824854859,6823202757
410056360	598408636,1003575802
410056361	751399393,694066133
410056605	230710520,1642728550
410057025	751539172
410057026	1703025399
410057811	410057812,3211869013
410057812	410057811,2343022893
410057813	2343022881
410058116	529827899,664070915,1195280663
410058117	1241599766,664070914
410058118	942723433,663881698
410058119	663881705,1447132556
410058120	803415370,803415331,663881703
410058305	761372472,674025597,567346695,567346693
410058306	789398184,761372477,2332792013
410058307	410058308
410058308	5562622938,768038159
410058309	3339319921,2249849261
410059675	473603328,5026452262
410059676	2081301687,2081301686,802042423,789391057
410059677	3742519483,5949341300
410059679	2879769270
410060112	645155730,1446825390,1446825391
410060113	663838733,179442767
410060116	737737681
410062603	1464964524
410062604	410062605
410062605	6684811656
410067526	1264052003,567346627
410067527	674025574,686158310,686160568
410067529	567346985,1520596364,176279660
410067530	4423883322,567346627
410194944	880119990,1464784333
410198761	176188560,1643995389
410198775	1864652079,5951724501
410198776	459416784
410201396	605439481
410208509	3194360839,2993912382
410209016	2906899172,3812944078,2531721078,1867123199
410402587	760178712,5935175072
410413679	4362401884
410413732	599908640,4408181517
410739683	5954045934,823458967
410744402	410744403,1760611228
410744403	2483443939,410744402
410744404	2483443938,2483443939
410850307	4166993740,1628030621
410850308	4301536711,4031516987
410851161	1487547353,852703018,3587883634,1876043920
410851162	1750638318,568020064
410852654	937453926,410853064,411237818
410852655	850626109,411286166,4192222683
410853064	410852654,937453920
410853068	410875070,3691007322,412045463
410853780	549905261,6707651255,1014655166
410869638	5152211144
410870053	914278052,850625982,852870328
410870054	852870263,1651092213,854151353
410870483	5038321364,931413589
410873822	2845452959,456227971
410873823	1119887577,2845452959
410873826	410873827,2235130033
410873827	764923293,410873828,410873826
410873828	4253823900,410873827
410873829	410873830,1629645600
410873830	415558782,410873829
410873831	410873832,415558782
410873832	764923432,410873831
410873833	764923305,764923385
410873834	1340007595,764923305
410873836	1628030509,1192532374
410873837	1340007637,1628030509
410873838	892783984,1340007637
410873839	1110620943,892783984
410873840	538984353,1110620943
410873841	538984364,538984353
410873842	1348942892,605781414
410873843	1348942892,1348942911
410873845	1348942844,7335731184
410873846	410873847,1487547117
410873847	1008425307,410873846
410873849	410873850,1487547143
410873850	1188750632,410873849
410873852	1004139237,1188750671
410873853	1660291049,1188750671
410873854	1188750490,1487547217
410873855	1914250636,1188750490
410873858	1487547319,1004139063
410873859	410873860,1487547319
410873860	931535388,410873859
410873861	1188750471,1487547320
410873862	1487547321,1188750471
410873954	2235130036,933379252
410873955	6283854696,2235130035
410873956	931540552,3546901978
410873957	3546901979,1487547163
410873958	1011455575,1487547180
410873959	1188750610,1011455575
410875000	3658117306,1416846891
410875001	1416846886,3658117306
410875070	410875071,410853068
410875071	503401919,410875070
410875072	4161689712,411272579
410875073	412045464,4161689711
410875074	5730633703,1175009163,2403052575
410875075	5934020755,1125374801
410875076	3691161927,5934020755
410875077	412043619,3060428971
410918930	931358580,858018883,598408226
410919138	2883223324,1805846917
410950244	192192660
410953403	1344162086
410953404	474412288,471730280,2454926832,476276887
410953411	1180483143,1867123165
410956447	4428847482,2879488162,907030078
410956449	868713857,5922257400,1768465200
410956450	868713813,4785081499
410968157	778888165,3862429519
410968169	477654238,806375409,782289655
410968174	3215618357,805391898,638671514
410983326	868713901,884786236,1483045606
410983328	4347196081
410983329	4347196389,1483045633
410983333	458755944
410992895	1184115021,176668367
411225437	651316802,499984623
411225438	616075520,651316802,616075506
411225439	4161689709,737127476
411225440	829799254,4161689715
411225443	1328372167
411225444	616075560,539593067
411225445	411274436,616075560
411225447	411225448,411274436
411225448	539592985,3709581372,411225447
411225452	1427980570
411226195	220497815
411228730	2151453046,989887869,2151453048
411228733	1308649529,2154235766,1505855814
411228734	1839521476,479995848
411228735	1505855837,1505855831
411228740	1505855814
411232472	1652143799,1652143795,1652143808
411232476	1412621810,459514926
411237812	850626030,499984612
411237814	411237818,853404469,3578911840
411237815	990950805,3578911840,1618595691,1618595713
411237816	990950805,1400029347
411237817	1618595693,411237818
411237818	410852654,411237814,411237817
411245880	852870313,850625978,1448705472
411245881	852870313,852870316
411245882	1448705466,1448705472
411245906	850625979,880831929,852870316
411271187	3727506022,3727506021,411271208
411271189	1836415609,4193771648,5735220521,411272592
411271190	1836415609,1836415661,1835839761
411271193	411283071,917058300,411271194,1618595705
411271194	411271193,411271195,411271203
411271195	411271194,411271196,412045026
411271196	411271195,1836415634
411271198	985215144,985184786
411271199	411271200,985215144
411271200	411271201,411271199
411271201	411271200
411271203	411271194,1007579330
411271204	1007579330,1836415592
411271206	1966223765,412045027
411271207	411271208,1966223765,1966223769
411271208	411271187,411271207
411271529	1271675196,1835839761,937597448
411271530	1271675177,411271531
411271531	411271530,412045023
411272579	411272613,410875072,503401919
411272580	937597448,1835839751,1835839755,1835839744
411272582	412045023,4193771692
411272586	1305480708,4193768982
411272587	1305480751,1305480708
411272588	1618598514,412045024
411272590	411272592,1618598514
411272592	411271189,411272590
411272606	1835839751
411272609	412045463
411272610	706971423,412045463,5618420812,5618420810
411272612	411272613,706971423
411272613	411272579,411272612,706971420
411272614	411272615,5618420811
411272615	706971420,411272614
411274436	449206488,411225447,411225445
411274439	411274440,1121790129
411274440	411274441,411274439
411274441	1121790159,411274440
411274442	412102608,412102607,5221977895,412102600
411274443	449207224,412102608
411275019	412102608,7195214249,7195214246,7195214247
411275021	3529929981
411275022	5241235169
411275023	6432527844,1657765728
411275024	7195214242
411275025	3828113290
411275026	411225452,1938472997
411275032	3600886811,4036383277
411275932	175246550
411275933	3828113291,411275025,1217182383
411275950	914319774
411275951	1093530491,914319774
411275952	1093530482,1093530491
411275953	411278984,1093530482
411275955	1217202880,1217202930
411275957	4196589078,411278985
411275959	1125168423,411278987
411275960	5221977892,5221977893
411275961	5221977892,411276240
411275964	1090393865,1217182383
411276011	1121790135,1121790096,1121790175
411276240	411276247,411275961,5221977895
411276246	411276360,1121790189
411276247	411276240,411276360
411276360	411276247,411276246
411276697	412102643,1657872964
411276698	1121790151,449206481,827401418
411276701	6751198967,449207445
411276903	412102651,411276697
411276951	4161689725,1093510017
411278984	1217202930,411275953
411278985	449203546,1217202821,411275957,4196589084
411278986	449203525,411278987,1217202904
411278987	411278990,411275959,411278986
411278988	449203525,449204754
411278990	411278987
411283070	4193771648,1177044941,411283076
411283071	3727506021,411271193,411283083
411283072	1729212469,411286166
411283073	850626059,988559030,2235198664,3728854046
