from,to,path
cluster indices,"[0, 12, 9, 21, 23, 28, 31, 38, 7, 10, 18, 13, 16, 44, 33, 11, 19, 49]"
cluster indices,"[1, 40, 30, 41, 8, 22, 34, 35, 26]"
1623631206,412043621,"[412043621, 3676094134, 3689860491, 3437891555, 3060428972, 411805319, 1670585895, 3709513702, 3437891556, 1160709334, 1660256485, 430343895, 3686566229, 411805320, 1660254658, 2274025622, 411805321, 412249240, 412249241, 1660239302, 241895674, 1660271006, 1660239318, 1660271008, 241895691, 2274025632, 1618698308, 1660272034, 1618698306, 430321337, 1058323208, 1618698385, 430321340, 430338508, 1618698507, 430320333, 2274033116, 430340176, 430321639, 430321640, 1618698333, 430324178, 1618698300, 430343797, 1618698214, 1618698292, 1618698424, 430321641, 430323305, 981969474, 981969471, 430323311, 430352131, 412182180, 412182179, 412182177, 1623631206]"
412183535,412043621,"[412043621, 3676094134, 3689860491, 3437891555, 3060428972, 411805319, 1670585895, 3709513702, 3437891556, 1160709334, 1660256485, 430343895, 3686566229, 411805320, 1660254658, 2274025622, 411805321, 412249240, 412249241, 1660239302, 241895674, 1660271006, 3709492098, 3685921738, 3685921739, 999097976, 1660278313, 999097972, 1618698221, 412249239, 1189572198, 1618698245, 412248144, 1618698255, 1618698267, 1618698250, 412248146, 430332983, 4380765827, 430339172, 412182149, 4820155852, 2274860340, 4422008274, 4422008273, 412248151, 1618698271, 412248152, 2274860342, 1618698196, 412248153, 1618698378, 3629648953, 4347297180, 4347297181, 412183539, 412183538, 412183537, 6355139469, 6355139470, 999099001, 412183536, 412183535]"
1294519420,412043621,"[412043621, 412043622, 412043623, 430572258, 412043624, 3437916339, 412043625, 3437916338, 412043626, 843831558, 412043627, 1156426508, 1156426516, 412043628, 412043629, 430572404, 1160686337, 412043630, 1160686297, 3437946410, 2593344951, 2565899419, 412043631, 2565899418, 1160686293, 1618604894, 2593344833, 1618604890, 434294765, 1150840385, 1618604928, 1150840369, 434295849, 1294519420]"
1189572174,412043621,"[412043621, 3676094134, 3689860491, 3437891555, 3060428972, 411805319, 1670585895, 3709513702, 3437891556, 1160709334, 1660256485, 430343895, 3686566229, 411805320, 1660254658, 2274025622, 411805321, 412249240, 412249241, 1660239302, 241895674, 1660271006, 3709492098, 3685921738, 3685921739, 999097976, 1660278313, 999097972, 1618698221, 412249239, 1189572198, 1618698207, 1618698298, 1618698232, 1189572174]"
3733978926,412043621,"[412043621, 3676094134, 3689860491, 3437891555, 3060428972, 411805319, 1670585895, 3709513702, 3437891556, 1160709334, 1660256485, 430343895, 3686566229, 411805320, 1660254658, 2274025622, 411805321, 412249240, 412249241, 1660239302, 241895674, 1660271006, 1660239318, 1660271008, 241895691, 2274025632, 1618698308, 1660272034, 1618698306, 430321337, 1058323208, 1618698385, 430321340, 430338508, 1618698507, 430320333, 2274033116, 430340176, 430321639, 430321640, 1618698333, 430324178, 1618698300, 430343797, 1618698214, 1618698292, 1618698424, 430321641, 430323305, 981969474, 981969471, 430323311, 430352131, 430323307, 981969506, 430324174, 981969500, 430324170, 430323312, 430323313, 1623632121, 974344999, 4347297156, 1623631279, 411829207, 1847975652, 1623631298, 411829206, 411829205, 2469929183, 879368462, 4246484036, 2469929182, 1133645608, 2469929181, 3629637847, 2096688418, 2096688416, 5556229489, 2096688413, 2469929179, 4246484030, 2439051152, 2439051143, 2096688411, 2469929178, 5556229690, 2469929177, 2469929176, 2469929175, 2469929174, 2096688405, 2469929626, 3733994274, 5556229833, 2469929170, 2442167543, 2096688391, 5556229499, 5716926306, 4333490215, 2469929167, 2096688387, 2442167453, 5556542275, 2442167423, 4246484023, 3755408813, 2469929166, 5716925461, 3755404831, 3733978188, 5556369665, 3733978193, 2442167426, 3733978207, 5716926243, 2442167437, 5556370880, 5556370881, 5556370883, 5556370877, 3733978926]"
499984626,412043621,"[412043621, 3676094134, 3689860491, 3437891555, 3060428972, 411805319, 1160709340, 3437891557, 412043620, 412043619, 410875077, 3060428971, 3691161927, 410875076, 5934020755, 410875075, 1125374801, 503401847, 4161689718, 4161689719, 2403052575, 410875074, 1175009163, 1175009161, 4440951577, 412045464, 410875073, 4161689711, 4391620161, 4161689712, 410875072, 411272579, 503401919, 410875071, 410875070, 410853068, 3691007322, 1416846846, 1416846887, 632375000, 5221584510, 1416846885, 3658117305, 1416846886, 410875001, 3658117306, 410875000, 1416846891, 3690992307, 1416846890, 1618595711, 503401130, 4161689723, 4077045869, 6953743170, 850626031, 220961837, 990043723, 864537204, 6953743172, 3137267947, 3714590316, 864537326, 829792553, 499984623, 990043720, 499984622, 2850186250, 499984621, 499984632, 499984620, 499984619, 499984618, 499984617, 499984616, 499984624, 499984625, 499984626]"
499995007,412043621,"[412043621, 3676094134, 3689860491, 3437891555, 3060428972, 411805319, 1160709340, 3437891557, 412043620, 412043619, 410875077, 3060428971, 3691161927, 410875076, 5934020755, 410875075, 1125374801, 503401847, 4161689718, 4161689719, 2403052575, 410875074, 1175009163, 1175009161, 4440951577, 412045464, 410875073, 4161689711, 4391620161, 4161689712, 410875072, 411272579, 503401919, 410875071, 410875070, 410853068, 3691007322, 1416846846, 1416846887, 632375000, 5221584510, 1416846885, 3658117305, 1416846886, 410875001, 3658117306, 410875000, 1416846891, 3690992307, 1416846890, 1618595711, 503401130, 4161689723, 4077045869, 6953743170, 850626031, 220961837, 864537069, 1577158829, 499984615, 220961838, 632374888, 4089918897, 220961839, 4000140623, 220961840, 220961842, 499984641, 2045030909, 4089907987, 3227972418, 2046596524, 4078134064, 4315330374, 220961843, 2521820799, 220961844, 220961845, 220961846, 1294048158, 616075526, 1294048117, 220961847, 2045030991, 499984674, 2046596609, 220961848, 2521820770, 499984667, 220961849, 220961850, 660960932, 499984691, 4252129620, 4078419719, 2046596493, 220961854, 2045030858, 3227972416, 499984714, 660962007, 660962002, 4273749236, 220961855, 220961856, 2045030998, 499984718, 628585854, 2046596637, 220961859, 220961861, 669694166, 220961863, 220961864, 669694178, 2234665759, 220961865, 2234665757, 220961866, 669694185, 220961868, 220961870, 220961871, 220961873, 220961875, 499994954, 220961878, 4080860994, 499994958, 4147389737, 2045030987, 3054317144, 499994944, 2046596602, 499994990, 220961882, 2045030974, 4275907989, 427524027, 2046596566, 220961883, 220961884, 4079520316, 220961886, 499995006, 4071081566, 1746656199, 499995048, 499995007]"
1210891281,412043621,"[412043621, 3676094134, 3689860491, 3437891555, 3060428972, 411805319, 1160709340, 3437891557, 412043620, 412043619, 410875077, 3060428971, 3691161927, 410875076, 5934020755, 410875075, 1125374801, 503401847, 4161689718, 4161689719, 2403052575, 410875074, 1175009163, 1175009161, 4440951577, 412045464, 410875073, 4161689711, 4391620161, 4161689712, 410875072, 411272579, 503401919, 410875071, 410875070, 410853068, 3691007322, 1416846846, 1416846887, 632375000, 5221584510, 1416846885, 3658117305, 1416846886, 410875001, 3658117306, 410875000, 1416846891, 3690992307, 1416846890, 1618595711, 503401130, 4161689723, 4077045869, 6953743170, 850626031, 220961837, 864537069, 1577158829, 499984615, 220961838, 632374888, 4089918897, 220961839, 4000140623, 220961840, 220961842, 499984641, 2045030909, 4089907987, 3227972418, 2046596524, 4078134064, 4315330374, 220961843, 2521820799, 220961844, 220961845, 220961846, 1294048158, 616075526, 1294048117, 220961847, 2045030991, 499984674, 2046596609, 220961848, 2521820770, 499984667, 220961849, 220961850, 660960932, 499984691, 4252129620, 4078419719, 2046596493, 220961854, 2045030858, 3227972416, 499984714, 660962007, 660962002, 4273749236, 220961855, 220961856, 2045030998, 499984718, 628585854, 2046596637, 220961859, 220961861, 669694166, 220961863, 220961864, 669694178, 2234665759, 220961865, 2234665757, 220961866, 669694185, 220961868, 220961870, 220961871, 220961873, 220961875, 499994954, 220961878, 4080860994, 499994958, 4147389737, 2045030987, 3054317144, 499994944, 2046596602, 499994990, 220961882, 2045030974, 4275907989, 427524027, 2046596566, 220961883, 220961884, 4079520316, 220961886, 499995006, 220961887, 4079520307, 2045030936, 413568740, 413568742, 4231281357, 413568743, 2046596564, 413568744, 1210891431, 2575313832, 4616069688, 711243147, 4080382444, 2575315104, 711243150, 4118128178, 711243152, 1210891322, 1210891012, 1210891194, 1210891411, 1210891055, 1210891300, 1210890970, 1210891104, 1210891340, 1210891018, 1210891376, 1210891071, 1210891254, 1210891486, 1210891089, 1210891281]"
2870393079,412043621,"[412043621, 3676094134, 3689860491, 3437891555, 3060428972, 411805319, 1160709340, 3437891557, 412043620, 412043619, 410875077, 3060428971, 3691161927, 410875076, 5934020755, 410875075, 1125374801, 503401847, 4161689718, 4161689719, 2403052575, 410875074, 1175009163, 1175009161, 4440951577, 412045464, 1618598501, 4193771692, 411272582, 412045023, 4193768982, 411272586, 1305480708, 411272587, 1305480751, 412045024, 4193771645, 1618598506, 1618598518, 1618598522, 1618598515, 1618598526, 850626059, 411283073, 2235198664, 4193769045, 412045022, 2235198666, 411283100, 2235198667, 412045021, 4193768985, 1966223781, 2235198665, 1913583036, 1729212469, 411283072, 411286166, 410852655, 4192222683, 3578912133, 987443747, 293105649, 2235198670, 987443756, 931730035, 4032292142, 987443774, 987443762, 633155641, 3689739256, 4161689720, 914502179, 220748852, 421262969, 850626018, 2045031001, 601323012, 3704452611, 601323013, 421262971, 421262970, 176176298, 241893697, 415534053, 415534056, 176176301, 176176302, 176176303, 967976201, 915513972, 241893653, 2046596668, 3685366385, 3708911684, 4301536713, 3708911685, 2045031021, 1448705448, 176176307, 176176308, 4347321646, 850625975, 176176310, 852870330, 3698302403, 849602518, 2046596630, 852870254, 412050736, 850625992, 2045030995, 176176312, 3230963297, 412050501, 858012977, 212650766, 858012972, 176176315, 931406773, 931337950, 2046596486, 598408227, 212652884, 598408229, 2045030830, 931352913, 931352902, 1748425972, 176176319, 2453897410, 176176320, 858018883, 410918930, 931358580, 638207818, 839681728, 931380617, 2046596676, 3689509141, 864514839, 176176323, 864514732, 638205794, 2045031035, 931490884, 931487964, 931481585, 931481594, 2046596659, 3700983689, 866626847, 230855175, 866626864, 2045031019, 5302979129, 644938962, 3689551403, 866626701, 176195120, 866626713, 2883155349, 674538391, 2045030882, 742255087, 212641538, 2339120997, 3689569432, 176176327, 410055100, 3700921719, 806396383, 176176328, 806396379, 686183165, 4465923919, 3689581827, 750390161, 225604290, 750390001, 3701676381, 3514100852, 410056358, 598408634, 6736437450, 410056357, 694066120, 658993526, 2373086511, 803416079, 293106130, 4353602429, 803415876, 2373086512, 535407070, 726422758, 726422744, 319525892, 605430358, 2916981676, 319524908, 895841196, 3518913446, 225604283, 220470133, 611055444, 697320324, 590252771, 937804099, 220470138, 997943944, 2101948706, 3822446159, 3224872785, 3194360831, 922829904, 2915812431, 991300025, 2604140550, 2604140549, 1185494724, 220469575, 5497149829, 521678895, 497504772, 220469213, 220469233, 3607111095, 3607111096, 220469230, 220469234, 2876202292, 521684928, 220469226, 5497149720, 521684936, 220403457, 3866834761, 3866834760, 1612096836, 521687934, 462373971, 521687942, 727665447, 961750677, 3866834759, 727665628, 220403469, 462380558, 5839832871, 2647811756, 220403476, 2647811755, 3881591543, 220403480, 2647811754, 220403483, 2895407600, 1612020624, 220403484, 2895407599, 220403486, 539758676, 539756190, 2895407598, 220403489, 1763308461, 3866834758, 2473145488, 220403490, 3866834757, 220403491, 220403495, 2895407597, 220403497, 220403498, 220403500, 220403501, 2895407596, 220403502, 623253213, 220403503, 220403505, 220403509, 220403511, 1612012116, 619713757, 220403515, 1612012115, 462336731, 1612012117, 3881599094, 2473142870, 442619750, 3881599095, 220403517, 220403519, 220403521, 220403523, 220403524, 2871314975, 220403525, 220403527, 220403530, 1876198572, 3881606567, 2473138962, 220403533, 3881606566, 220403534, 220403535, 456717100, 2870393073, 3204598878, 2874385985, 5222105419, 5222105418, 2949100800, 456717049, 1780448171, 2870393061, 2870393062, 1780448130, 456717047, 2874387002, 456717046, 3204598879, 3923380665, 2901126838, 2870393079]"
sum,32063.259000000042
cluster indices,"[2, 45, 47, 39]"
411726870,600743847,"[600743847, 3143944730, 600743845, 600743844, 1752571277, 181291974, 600743836, 2121172021, 3907213080, 181291708, 175364966, 1811928452, 1123342283, 175364965, 181291831, 319894103, 128741436, 181291952, 181292068, 1123342284, 175364964, 181291909, 181291500, 3907213081, 446160035, 1339832219, 128741435, 175364963, 175364962, 1859811229, 175364960, 1859811233, 877798876, 3907213082, 877798882, 1051255709, 1859811237, 877798889, 1859811245, 175368641, 3907213083, 175368640, 772960071, 128741434, 877798859, 435411227, 175368637, 3908619327, 877798874, 974624516, 877798879, 4281424121, 4281424148, 411727403, 411727405, 128741432, 878974068, 704267965, 414554941, 414554942, 878988810, 128741431, 3908619328, 878988830, 878988809, 128741430, 1362282179, 878988827, 175368636, 878988792, 128741429, 175368635, 3908619329, 128741428, 175368634, 878988814, 128741427, 175368631, 128741426, 3908619330, 878988788, 175368629, 5741839805, 878988813, 128741425, 734830012, 878988831, 878988805, 128741424, 734830013, 879007234, 879007240, 128741423, 879007238, 175368627, 175368626, 734830014, 1987516724, 128741422, 175368623, 128741421, 879007235, 704267968, 1038388038, 5497035779, 128741420, 1038387669, 280300510, 280299782, 280299323, 280299324, 280299325, 280299326, 280299327, 280299328, 280299329, 280299330, 280299155, 280299012, 280299010, 1698392283, 1698392298, 176677231, 875261413, 875249589, 176677232, 875249668, 1234564701, 6710015658, 6710015657, 715929916, 875249495, 1770511910, 433907824, 6785877885, 6785877887, 6785877888, 6785877892, 176677238, 176677240, 6785877907, 6785877912, 1234653560, 176677242, 176677244, 1281901699, 176677246, 176677247, 4407072685, 6785877916, 176677248, 1192965226, 176677252, 6785135004, 176677253, 6785135006, 414133402, 414133405, 1149055113, 1234641134, 176677257, 1868481142, 647048670, 6785069777, 1786573925, 176677260, 6785069778, 176677261, 176677262, 551827392, 6785069779, 3466916507, 6785069780, 176677264, 3466916508, 551827909, 176677265, 176677266, 551827486, 176677267, 176677268, 1868481225, 176677269, 1786577185, 1868481223, 1868481221, 176677270, 6785020849, 176677271, 1085292212, 176677272, 5838149643, 6785020851, 693348479, 749669796, 5652095256, 176677273, 1606103725, 1606103722, 1262080769, 176677274, 1908659381, 412404292, 3305194918, 1094896419, 1234581160, 513552112, 412404293, 3565661835, 2861303767, 3565661834, 498736789, 412404296, 1315842939, 513552679, 1096063927, 412404298, 412404299, 412404300, 412404301, 412404302, 412404303, 412404304, 1097883892, 4347764984, 412404305, 4347764971, 412404306, 4347764969, 4347764967, 1362307996, 4347764965, 4347764974, 1193026988, 412404308, 1193026884, 1097883880, 1362306706, 411744729, 411744727, 411744726, 6726851949, 411744725, 1834912850, 6369954681, 411744724, 411744723, 411744722, 411744721, 411744720, 6726851950, 3762462097, 411744719, 4813835748, 411744718, 411744717, 6726851954, 411744716, 411744715, 411744714, 411744713, 411744712, 411744711, 411744710, 411744709, 411744708, 411744707, 835670205, 6726017835, 2388525495, 411744702, 411744701, 411744700, 411744699, 411744698, 6725962818, 2388525475, 6725962821, 411744696, 411744695, 411744694, 411744693, 411744692, 411744691, 491450622, 411744689, 1362293486, 411744688, 1362293484, 411744687, 411744686, 4834401884, 4836621508, 411744685, 411744684, 411744683, 411744682, 6726851951, 411744681, 1362282177, 411744676, 411744675, 411744674, 411744673, 411744672, 6726851952, 411744671, 411744670, 411744669, 411744668, 411744667, 411744666, 411744665, 411744664, 411744663, 411744662, 411744661, 411744660, 411744659, 411744658, 3376296273, 6726851953, 411726892, 1135543402, 411726889, 411726887, 411726885, 3900232886, 411726884, 1123789208, 3900232885, 411726882, 3900232892, 3900232893, 3900232894, 411726880, 1712488774, 411726879, 3900232895, 411726878, 3900232896, 4271138297, 4271138296, 4281424150, 4365173164, 3453823918, 772960106, 4281424151, 3900232897, 2888587603, 3900232898, 4281424152, 411726875, 2868031581, 411726873, 411726872, 411726871, 411726870]"
242463945,600743847,"[600743847, 3143944730, 600743845, 600743844, 1752571277, 181291974, 3565707680, 3565707679, 3565707678, 1752571276, 446159577, 1395300466, 446159576, 600746445, 175363614, 1185510719, 600746444, 600746442, 446159575, 1185510711, 128741441, 600746440, 600746439, 175363617, 600746438, 128741442, 600746436, 175363618, 600746435, 128741443, 319894697, 175363620, 1727597835, 3907213078, 175363622, 2459648783, 1727597830, 1727597799, 319894707, 128741444, 220403424, 3907213077, 645058367, 413472740, 1713160304, 413472742, 1713160305, 413472743, 1713160303, 413472744, 413475663, 3881818727, 1360638856, 3881818730, 3881818728, 1713160306, 4115616756, 2392412595, 220402791, 220402789, 1727551782, 2889696248, 220402787, 2889696249, 220402783, 2392412599, 1360638894, 3068223377, 3881764768, 3881764769, 2889696251, 3881764770, 1727491348, 784351340, 784351341, 5800009941, 797805170, 1727491350, 5800009939, 603598176, 1158940928, 220410009, 734834423, 220410839, 2365272900, 1727826280, 220410840, 1727491357, 1727551865, 2459648778, 242463446, 3600886811, 411275032, 4036383277, 4036383278, 242463448, 1727491359, 1727491360, 1727491361, 1727491362, 3600886810, 1727491364, 3600886809, 3600886808, 242463449, 3600886807, 1727491365, 242463450, 3142383081, 734828652, 242463451, 242463452, 734828658, 242463453, 3600886806, 3600886805, 3600886804, 3600886803, 1727491368, 1727491369, 242463455, 538134905, 4036383279, 4036383282, 2333052282, 423065170, 242463456, 2333052296, 645264689, 3142383119, 242463457, 242463945]"
242463455,600743847,"[600743847, 3143944730, 600743845, 600743844, 1752571277, 181291974, 3565707680, 3565707679, 3565707678, 1752571276, 446159577, 1395300466, 446159576, 600746445, 175363614, 1185510719, 600746444, 600746442, 446159575, 1185510711, 128741441, 600746440, 600746439, 175363617, 600746438, 128741442, 600746436, 175363618, 600746435, 128741443, 319894697, 175363620, 1727597835, 3907213078, 175363622, 2459648783, 1727597830, 1727597799, 319894707, 128741444, 220403424, 3907213077, 645058367, 413472740, 1713160304, 413472742, 1713160305, 413472743, 1713160303, 413472744, 413475663, 3881818727, 1360638856, 3881818730, 3881818728, 1713160306, 4115616756, 2392412595, 220402791, 220402789, 1727551782, 2889696248, 220402787, 2889696249, 220402783, 2392412599, 1360638894, 3068223377, 3881764768, 3881764769, 2889696251, 3881764770, 1727491348, 784351340, 784351341, 5800009941, 797805170, 1727491350, 5800009939, 603598176, 1158940928, 220410009, 734834423, 220410839, 2365272900, 1727826280, 220410840, 1727491357, 1727551865, 2459648778, 242463446, 3600886811, 411275032, 4036383277, 4036383278, 242463448, 1727491359, 1727491360, 1727491361, 1727491362, 3600886810, 1727491364, 3600886809, 3600886808, 242463449, 3600886807, 1727491365, 242463450, 3142383081, 734828652, 242463451, 242463452, 734828658, 242463453, 3600886806, 3600886805, 3600886804, 3600886803, 1727491368, 1727491369, 242463455]"
220435742,600743847,"[600743847, 3143944730, 600743845, 600743844, 1752571277, 181291974, 3565707680, 3565707679, 3565707678, 1752571276, 446159577, 1395300466, 446159576, 600746445, 175363614, 1185510719, 600746444, 600746442, 446159575, 1185510711, 128741441, 600746440, 600746439, 175363617, 600746438, 128741442, 600746436, 175363618, 600746435, 128741443, 319894697, 175363620, 1727597835, 3907213078, 175363622, 2459648783, 1727597830, 1727597799, 319894707, 128741444, 220403424, 3907213077, 645058367, 413472740, 1713160304, 413472742, 1713160305, 413472743, 1713160303, 413472744, 413475663, 3881818727, 1360638856, 3881818730, 3881818728, 1713160306, 4115616756, 2392412595, 220402791, 220402789, 1727551782, 2889696248, 220402787, 2889696249, 220402783, 2392412599, 1360638894, 3068223377, 3881764768, 3881764769, 2889696251, 3881764770, 1727491348, 784351340, 784351341, 5800009941, 797805170, 1727491350, 5800009939, 603598176, 1158940928, 220410009, 734834423, 220410839, 2365272900, 1727826280, 220410840, 2392412645, 982638666, 220423198, 1727551853, 220423975, 220423974, 1727551847, 220425529, 6511320244, 220435669, 2897384184, 220435672, 6511320245, 2897387414, 6901157202, 6511320251, 1727826029, 6511320254, 220435676, 634092452, 220435680, 6901157203, 220435684, 7050036878, 7050036875, 634092453, 1727825845, 2897384197, 220435685, 2897384180, 220435689, 1727825727, 1727825696, 1805156084, 1867152834, 220435694, 220435695, 1727825691, 220435699, 1727825688, 220435701, 1727825683, 220435704, 1867152915, 319894960, 220435707, 220435710, 1867138987, 1186820865, 220435713, 220435716, 2889512795, 623912296, 2459655778, 2889512797, 220435719, 3224872789, 6899621896, 3194360835, 974609964, 623906358, 413975942, 6896969277, 220435722, 531236335, 5714697016, 5714697354, 6896969344, 531236339, 220435725, 634092441, 220435728, 1186820862, 220435730, 220435732, 1186820938, 531236275, 3194360836, 551426508, 5714697328, 220435738, 4196790997, 220435739, 1958294862, 220435741, 220435742]"
sum,37631.92300000002
cluster indices,"[3, 6, 4, 29, 5, 48, 15, 32, 46, 20, 36, 17, 43, 25, 27, 37]"
314575417,425222669,"[425222669, 425222668, 6533241084, 425222659, 3613311941, 833082588, 412372139, 833082651, 3613311940, 708047042, 1615256926, 1239629877, 176602997, 618799462, 708046702, 425236726, 2210410030, 568024636, 2324428083, 2350454804, 2350454748, 2324428076, 2210410028, 1649890765, 708046989, 1649890763, 6935652489, 618799456, 2210410046, 618799453, 1615734856, 619073150, 412356843, 412356840, 412356841, 192082991, 4843545532, 1154203795, 4373597407, 176567992, 1154203934, 513056237, 1154203853, 1154211995, 192086923, 513056236, 1154203800, 176267582, 911659128, 1154212017, 192073537, 513070215, 475881557, 475876249, 1403120734, 475876248, 931681125, 192072558, 521873697, 475879724, 708912171, 192073541, 3674760551, 3669735178, 475877932, 3674760548, 3639800845, 3674760547, 3674518558, 798730904, 175060062, 192073543, 603470129, 3639800844, 3674518538, 979065120, 845831532, 602741656, 622859187, 851362510, 3579858193, 6953816392, 603470131, 176624355, 603470132, 6953720382, 1199809831, 1108595464, 1302816515, 4107280334, 768973655, 192073549, 768973625, 4107280333, 772399464, 5884015263, 5884024157, 192076451, 4858860717, 1892871583, 3585689336, 772399337, 192076452, 2305251540, 1914198008, 3585689333, 1914198009, 3211039258, 772402824, 314575417]"
1617622087,425222669,"[425222669, 425222668, 6533241084, 425222659, 3613311941, 833082588, 412372139, 833082651, 3613311940, 708047042, 1615256926, 1239629877, 176602997, 618799462, 708046702, 425236726, 2210410030, 568024636, 2324428083, 2350454804, 2350454748, 2324428076, 2210410028, 1649890765, 708046989, 1649890763, 6935652489, 618799456, 2210410046, 618799453, 1615734856, 619073150, 412356843, 412356840, 412356841, 192082991, 4843545532, 1154203795, 4373597407, 176567992, 1154203934, 513056237, 1154203853, 1154211995, 192086923, 513056236, 1154203800, 176267582, 911659128, 1154212017, 192073537, 513070215, 475881557, 475876249, 1403120734, 475876248, 931681125, 192072558, 521873697, 475879724, 708912171, 192073541, 3674760551, 3669735178, 475877932, 3674760548, 3639800845, 3674760547, 3674518558, 798730904, 175060062, 845506367, 4161689722, 175060063, 175060064, 175060066, 175060068, 422443424, 5609689515, 796777461, 175060069, 175058339, 220533627, 796777490, 4780933800, 3236233280, 1300518052, 3236233279, 1300518105, 415294892, 413932167, 514088204, 1437001412, 1300518050, 527302337, 796777444, 412519572, 3236233287, 522424756, 3236233286, 796777450, 527766742, 192136672, 192145051, 412519568, 412519567, 796777434, 192144824, 1165404236, 192135441, 3236233271, 1255535342, 3236233270, 1164887923, 192135440, 3236233284, 1165404206, 192135439, 1165404293, 3236233283, 1617622087]"
192127249,425222669,"[425222669, 425222668, 6533241084, 425222659, 3613311941, 833082588, 412372139, 833082651, 3613311940, 708047042, 1615256926, 1239629877, 176602997, 618799462, 708046702, 425236726, 2210410030, 568024636, 2324428083, 2350454804, 2350454748, 2324428076, 2210410028, 1649890765, 708046989, 1649890763, 6935652489, 618799456, 2210410046, 618799453, 1615734856, 619073150, 412356843, 412356840, 412356841, 192082991, 4843545532, 1154203795, 4373597407, 176567992, 1154203934, 513056237, 1154203853, 1154211995, 192086923, 513056236, 1154203800, 176267582, 911659128, 1154212017, 192073537, 513070215, 475881557, 475876249, 1403120734, 475876248, 931681125, 192072558, 521873697, 475879724, 708912171, 192073541, 3674760551, 3669735178, 475877932, 3674760548, 3639800845, 3674760547, 3674518558, 798730904, 175060062, 192073543, 603470129, 3639800844, 3674518538, 979065120, 845831532, 602741656, 622859187, 851362510, 3579858193, 6953816392, 603470131, 176624355, 603470132, 6953720382, 1199809831, 1108595464, 1302816515, 4107280334, 768973655, 192073549, 768973625, 4107280333, 772399464, 5884015263, 5884024157, 192076451, 4858860717, 1892871583, 3585689336, 772399337, 192076452, 2305251540, 1914198008, 3585689333, 1914198009, 3211039258, 772402824, 314575417, 1475786996, 314571548, 4403138454, 314571313, 4403138453, 314575356, 314574192, 314575353, 413537590, 413541331, 1005027698, 314575346, 419237256, 419237257, 2351239234, 1005027659, 192117340, 1005027713, 5115668006, 2351239233, 2036944798, 579527475, 2299148928, 2351239229, 579524802, 192127240, 882723119, 2351239228, 1624969711, 314567657, 1624969708, 415284256, 415284257, 589848974, 314567316, 415292534, 2037817537, 1617598412, 2351239251, 506257546, 2351239250, 220514987, 6953667482, 175258850, 175266154, 803387105, 6953667481, 466973512, 192127243, 192127246, 192127248, 192127249]"
175058331,425222669,"[425222669, 425222668, 6533241084, 425222659, 3613311941, 833082588, 412372139, 833082651, 3613311940, 708047042, 1615256926, 1239629877, 176602997, 618799462, 708046702, 425236726, 2210410030, 568024636, 2324428083, 2350454804, 2350454748, 2324428076, 2210410028, 1649890765, 708046989, 1649890763, 6935652489, 618799456, 2210410046, 618799453, 1615734856, 619073150, 412356843, 412356840, 412356841, 192082991, 4843545532, 1154203795, 4373597407, 176567992, 1154203934, 513056237, 1154203853, 1154211995, 192086923, 513056236, 1154203800, 176267582, 911659128, 1154212017, 192073537, 513070215, 475881557, 475876249, 1403120734, 475876248, 931681125, 192072558, 521873697, 475879724, 708912171, 192073541, 3674760551, 3669735178, 475877932, 3674760548, 3639800845, 3674760547, 3674518558, 798730904, 175060062, 845506367, 4161689722, 175060063, 175060064, 175060066, 175060068, 422443424, 5609689515, 796777461, 175060069, 796777473, 5006791668, 175060070, 6735433448, 3236233273, 508054661, 175060071, 175060072, 6497021008, 6497021007, 6731904253, 175432806, 6731904257, 6731904259, 6731904261, 6731904265, 6118934542, 417803532, 175432817, 6734496380, 417803539, 175432818, 175432819, 175266134, 175432795, 175432796, 175432798, 175432800, 175432801, 175432802, 175258868, 175432803, 175058331]"
966505791,425222669,"[425222669, 425222668, 6533241084, 425222659, 3613311941, 833082588, 412372139, 833082651, 3613311940, 708047042, 1615256926, 1239629877, 176602997, 618799462, 708046702, 425236726, 2210410030, 568024636, 2324428083, 2350454804, 2350454748, 2324428076, 2210410028, 1649890765, 708046989, 1649890763, 6935652489, 618799456, 2210410046, 618799453, 1615734856, 619073150, 412356843, 412356840, 412356841, 192082991, 4843545532, 1154203795, 4373597407, 176567992, 1154203934, 513056237, 1154203853, 1154211995, 192086923, 513056236, 1154203800, 176267582, 931681118, 3639806336, 176267584, 176267585, 176267586, 176267588, 966505791]"
1651730129,425222669,"[425222669, 425222668, 6533241084, 425222659, 3613311941, 833082588, 412372139, 833082651, 3613311940, 708047042, 1615256926, 1239629877, 176602997, 618799462, 708046702, 425236726, 2210410030, 568024636, 2324428083, 2350454804, 2350454748, 2324428076, 2210410028, 1649890765, 708046989, 1649890763, 6935652489, 618799456, 2210410046, 618799453, 1615734856, 619073150, 412356843, 412356840, 412356841, 192082991, 4843545532, 1154203795, 4373597407, 176567992, 966505785, 2148632655, 3439289399, 3439289398, 4373597400, 3708458445, 3439195757, 1651730088, 1651730129]"
